visit.id,gut.layer,unit.type,n,area.mean,area.med,area.sd,area.sum,perim.mean,perim.med,perim.sd,perim.sum,area.ratio,perim.area.ratio
1971,UnitForm,Plane,13,47.256,9.71,69.761,614.322,189.66,57.999,280.208,2465.579,0.192,4.013
1971,UnitForm,Saddle,5,17.628,6.77,24.213,88.14,21.52,13.4,18.699,107.6,0.027,1.221
1971,UnitForm,Trough,14,41.004,25.54,48.927,574.05,139.586,89.4,160.632,1954.2,0.179,3.404
1971,UnitForm,Wall,16,9.663,4.54,10.766,154.61,39.236,23.699,32.176,627.777,0.048,4.06
2014,UnitShape,Concavity,56,5.154,2.605,6.504,288.62,22.182,13.7,27.169,1242.198,0.337,4.304
2014,UnitShape,Convexity,83,4.184,1.69,6.156,347.231,17.342,12,16.094,1439.396,0.405,4.145
2014,UnitShape,Planar,41,5.381,4.81,4.078,220.64,33.454,24.4,22.291,1371.594,0.258,6.217
2014,UnitForm,Bowl,20,5.991,6.04,4.124,119.82,15.24,13.3,8.193,304.8,0.14,2.544
2014,UnitForm,Bowl Transition,17,1.483,1.09,1.256,25.21,9.212,7,6.683,156.6,0.029,6.212
2014,UnitForm,Mound,28,6.913,3.52,8.326,193.561,22.893,17,20.893,640.999,0.226,3.312
2014,UnitForm,Mound Transition,46,1.45,0.8,2.032,66.7,12.826,9.3,12.125,589.998,0.078,8.846
2014,UnitForm,Plane,26,4.952,2.45,4.321,128.75,30.569,21.2,22.873,794.798,0.15,6.173
2014,UnitForm,Saddle,9,9.663,8.91,5.333,86.97,23.155,23.6,9.566,208.399,0.102,2.396
2014,UnitForm,Trough,19,7.557,4.15,9.502,143.59,41.095,25.8,39.433,780.798,0.168,5.438
2014,UnitForm,Wall,15,6.126,6.39,3.637,91.89,38.453,39.4,21.053,576.796,0.107,6.277
2019,UnitShape,Concavity,93,21.197,7.1,39.544,1971.34,45.243,16.6,82.972,4207.6,0.386,2.134
2019,UnitShape,Convexity,94,19.048,5.47,34.707,1790.48,47.323,22.2,63.015,4448.4,0.351,2.484
2019,UnitShape,Planar,40,33.636,13.95,79.358,1345.43,114.37,62.7,180.209,4574.8,0.263,3.4
2019,UnitForm,Bowl,39,14.126,7.77,17.13,550.92,20.241,15,16.531,789.4,0.108,1.433
2019,UnitForm,Bowl Transition,35,11.721,5.05,17.612,410.23,29.211,16.2,40.207,1022.4,0.08,2.492
2019,UnitForm,Mound,38,27.027,8.865,43.928,1027.03,51.305,26.6,66.957,1949.6,0.201,1.898
2019,UnitForm,Mound Transition,49,8.025,2.13,15.264,393.22,41.041,15.2,61.359,2011,0.077,5.114
2019,UnitForm,Plane,23,38.908,9.91,103.435,894.88,114.583,45.4,222.684,2635.4,0.175,2.945
2019,UnitForm,Saddle,7,52.89,38.31,46.649,370.23,69.686,56,52.694,487.8,0.072,1.318
2019,UnitForm,Trough,19,53.168,9.85,73.655,1010.19,126.095,71.4,151.003,2395.8,0.198,2.372
2019,UnitForm,Wall,17,26.503,20.08,23.362,450.55,114.082,75,104.757,1939.4,0.088,4.304
2021,UnitShape,Concavity,28,15.527,11.995,19.976,434.77,40.729,29,42.249,1140.4,0.376,2.623
2021,UnitShape,Convexity,53,6.703,2.13,10.952,355.24,25.366,15,24.438,1344.4,0.307,3.784
2021,UnitShape,Planar,25,14.65,10.66,14.902,366.26,62.28,43.4,51.27,1557,0.317,4.251
2021,UnitForm,Bowl,10,17.684,17.83,9.796,176.84,27.86,30.2,11.094,278.6,0.153,1.575
2021,UnitForm,Bowl Transition,8,5.31,2.545,5.897,42.48,22.05,9.7,23.212,176.4,0.037,4.153
2021,UnitForm,Mound,23,6.819,3.13,9.134,156.84,28.73,17.4,23.093,660.8,0.136,4.213
2021,UnitForm,Mound Transition,25,3.666,0.94,6.59,91.64,20.856,8.8,26.211,521.4,0.079,5.689
2021,UnitForm,Plane,17,10.922,6.55,10.673,185.68,46.741,41,32.319,794.6,0.161,4.28
2021,UnitForm,Saddle,5,21.352,9.43,22.667,106.76,32.44,24.4,21.298,162.2,0.092,1.519
2021,UnitForm,Trough,10,21.545,9.215,30.592,215.45,68.54,41.2,58.815,685.4,0.186,3.181
2021,UnitForm,Wall,8,22.573,12.49,19.886,180.58,95.3,63.9,69.227,762.4,0.156,4.222
2026,UnitShape,Concavity,88,26.183,9.115,50.416,2304.09,53.882,24.8,95.758,4741.6,0.344,2.058
2026,UnitShape,Convexity,126,19.32,5.06,37.734,2434.28,49.122,24.9,67.4,6189.4,0.364,2.543
2026,UnitShape,Planar,43,45.377,15.02,91.365,1951.23,125.726,54.2,184.552,5406.2,0.292,2.771
2026,UnitForm,Bowl,38,21.482,8.75,32.61,816.33,26.026,16.8,26.779,989,0.122,1.212
2026,UnitForm,Bowl Transition,24,11.895,7.66,14.872,285.47,33.783,25.3,28.794,810.8,0.043,2.84
2026,UnitForm,Mound,43,31.373,8.22,53.606,1349.06,59.293,32,71.989,2549.6,0.202,1.89
2026,UnitForm,Mound Transition,70,8.301,1.35,18.463,581.1,41.769,13.8,68.32,2923.8,0.087,5.032
2026,UnitForm,Plane,20,62.939,14.68,124.431,1258.78,168.64,53.1,239.625,3372.8,0.188,2.679
2026,UnitForm,Saddle,13,38.778,21.64,34.286,504.12,55.077,43.8,40.225,716,0.075,1.42
2026,UnitForm,Trough,26,46.242,15.27,80.126,1202.29,113.146,53.1,157.691,2941.8,0.18,2.447
2026,UnitForm,Wall,23,30.107,15.02,45.171,692.45,88.409,54.2,110.917,2033.4,0.104,2.936
2027,UnitShape,Concavity,57,98.144,23.98,261.26,5594.21,114.256,34,327.77,6512.6,0.39,1.164
2027,UnitShape,Convexity,59,79.198,4.87,268.006,4672.69,97.305,24.4,196.963,5741,0.325,1.229
2027,UnitShape,Planar,12,340.886,17.52,841.686,4090.63,539.217,30.3,1205.375,6470.6,0.285,1.582
2027,UnitForm,Bowl,35,43.197,9.21,63.738,1511.9,33.303,16.4,33.627,1165.6,0.105,0.771
2027,UnitForm,Bowl Transition,17,64.634,37.44,88.479,1098.78,102.565,73.2,109.917,1743.6,0.077,1.587
2027,UnitForm,Mound,16,210.186,22.555,482.43,3362.98,151.875,46.6,275.429,2430,0.234,0.723
2027,UnitForm,Mound Transition,43,30.458,1.06,84.265,1309.71,77,12.2,157.872,3311,0.091,2.528
2027,UnitForm,Plane,3,974.873,22.07,1667.228,2924.62,1387.333,30,2369.18,4162,0.204,1.423
2027,UnitForm,Trough,5,596.706,525.52,740.174,2983.53,720.68,563.6,963.593,3603.4,0.208,1.208
2027,UnitForm,Wall,9,129.557,12.97,279.67,1166.01,256.511,30.6,484.638,2308.6,0.081,1.98
2028,UnitShape,Concavity,55,44.048,7.28,94.466,2422.63,63.444,15.2,137.966,3489.4,0.421,1.44
2028,UnitShape,Convexity,45,33.185,10.47,53.871,1493.33,76.951,32.2,112.811,3462.8,0.26,2.319
2028,UnitShape,Planar,14,130.964,52.96,298.835,1833.49,296.457,140.4,592.789,4150.4,0.319,2.264
2028,UnitForm,Bowl,26,14.715,5.535,24.668,382.6,18.092,11.6,19.101,470.4,0.067,1.229
2028,UnitForm,Bowl Transition,21,35.379,7.28,61.328,742.96,47.238,18.6,66.795,992,0.129,1.335
2028,UnitForm,Mound,21,47.739,25.07,68.424,1002.52,77.343,33.4,100.627,1624.2,0.174,1.62
2028,UnitForm,Mound Transition,24,20.45,7.025,33.438,490.81,76.608,25.9,124.663,1838.6,0.085,3.746
2028,UnitForm,Plane,2,593.73,593.73,796.061,1187.46,1167.8,1167.8,1599.476,2335.6,0.207,1.967
2028,UnitForm,Trough,8,162.134,79.42,191.218,1297.07,253.375,151.3,288.331,2027,0.226,1.563
2028,UnitForm,Wall,12,53.836,52.96,50.022,646.03,151.233,140.4,147.189,1814.8,0.112,2.809
2051,UnitShape,Concavity,70,6.047,2.145,8.535,423.3,20.611,10.5,26.467,1442.8,0.366,3.408
2051,UnitShape,Convexity,100,4.13,1.565,6.375,413.04,15.798,11.5,13.371,1579.8,0.357,3.825
2051,UnitShape,Planar,39,8.192,5.5,9.4,319.49,42.538,24.4,42.125,1659,0.276,5.193
2051,UnitForm,Bowl,24,6.941,4.66,7.163,166.59,13.958,11.3,10.741,335,0.144,2.011
2051,UnitForm,Bowl Transition,23,1.507,0.64,1.886,34.66,8.948,6.4,7.161,205.8,0.03,5.938
2051,UnitForm,Mound,33,6.795,3.65,8.396,224.22,19.655,13.2,16.418,648.6,0.194,2.893
2051,UnitForm,Mound Transition,54,1.509,0.845,1.598,81.49,12.767,9.5,10.977,689.4,0.071,8.461
2051,UnitForm,Plane,29,6.102,4.91,6.303,176.96,31.524,24.2,23.074,914.2,0.153,5.166
2051,UnitForm,Saddle,13,8.256,7.24,8.191,107.33,18.6,18,11.54,241.8,0.093,2.253
2051,UnitForm,Trough,23,9.654,5.6,11.631,222.05,39.217,27,38.375,902,0.192,4.062
2051,UnitForm,Wall,10,14.253,11.785,13.949,142.53,74.48,67.1,65.662,744.8,0.123,5.226
2056,UnitShape,Concavity,44,50.29,10.135,100.377,2212.77,70.355,17.7,126.913,3095.599,0.4,1.399
2056,UnitShape,Convexity,58,22.54,3.985,32.296,1307.34,57.693,22.9,68.401,3346.199,0.236,2.56
2056,UnitShape,Planar,16,126.1,49.935,275.786,2017.6,212.662,88,459.036,3402.599,0.364,1.686
2056,UnitForm,Bowl,22,18.826,8.51,27.472,414.18,21.709,15,19.351,477.6,0.075,1.153
2056,UnitForm,Bowl Transition,15,40.409,11.55,55.649,606.14,59.12,38.6,58.175,886.8,0.109,1.463
2056,UnitForm,Mound,21,34.912,10.46,42.663,733.15,72.429,40.8,74.776,1521,0.132,2.075
2056,UnitForm,Mound Transition,35,12.962,1.97,20.01,453.67,48.046,20.2,65.658,1681.6,0.082,3.707
2056,UnitForm,Plane,3,381.407,6.17,653.509,1144.22,648.067,28.2,1083.702,1944.2,0.207,1.699
2056,UnitForm,Saddle,2,60.26,60.26,12.799,120.52,71.8,71.8,8.485,143.6,0.022,1.192
2056,UnitForm,Trough,7,170.35,28.39,204.083,1192.45,247.314,103.6,246.373,1731.2,0.215,1.452
2056,UnitForm,Wall,13,67.183,71.73,61.951,873.38,112.185,113.2,96.571,1458.4,0.158,1.67
2060,UnitShape,Concavity,37,78.953,10.25,180.077,2921.262,95.995,17.2,217.109,3551.801,0.408,1.216
2060,UnitShape,Convexity,32,59.05,27.68,71.298,1889.599,126.381,61,143.388,4044.201,0.264,2.14
2060,UnitShape,Planar,6,390.422,216.46,563.167,2342.532,715.569,516.106,888.061,4293.412,0.327,1.833
2060,UnitForm,Bowl,19,8.988,7.16,6.874,170.78,15.042,13,5.927,285.8,0.024,1.674
2060,UnitForm,Bowl Transition,14,85.535,37.7,92.354,1197.491,84.314,46.3,77.032,1180.4,0.167,0.986
2060,UnitForm,Mound,18,68.04,32.775,71.643,1224.719,106.511,61,97.858,1917.2,0.171,1.565
2060,UnitForm,Mound Transition,13,49.302,14.45,74.39,640.93,161.323,63,191.977,2097.2,0.09,3.272
2060,UnitForm,Plane,3,486.507,3.19,837.632,1459.521,746.733,8.2,1279.697,2240.2,0.204,1.535
2060,UnitForm,Saddle,1,23.95,23.95,NaN,23.95,29.8,29.8,NaN,29.8,0.003,1.244
2060,UnitForm,Trough,4,388.248,271.441,439.468,1552.991,521.4,437,506.237,2085.601,0.217,1.343
2060,UnitForm,Wall,3,294.337,429.471,252.126,883.011,684.404,1012.212,575.408,2053.212,0.123,2.325
2061,UnitShape,Concavity,42,20.07,15.745,21.877,842.931,42.743,25.1,46.569,1795.202,0.35,2.13
2061,UnitShape,Convexity,95,9.951,2.93,14.631,945.38,27.53,13.6,31.08,2615.394,0.392,2.767
2061,UnitShape,Planar,29,21.469,10.21,27.494,622.613,83.096,48,84.63,2409.788,0.258,3.871
2061,UnitForm,Bowl,19,21.417,17.67,19.072,406.92,26.547,23,18.02,504.401,0.169,1.24
2061,UnitForm,Bowl Transition,3,3.46,3.42,0.781,10.38,15.2,12.4,5.738,45.6,0.004,4.393
2061,UnitForm,Mound,39,14.383,8.23,16.879,560.941,29.077,25.6,25.961,1133.999,0.233,2.022
2061,UnitForm,Mound Transition,47,4.513,1.3,7.254,212.099,24.864,10,34.69,1168.599,0.088,5.509
2061,UnitForm,Plane,14,28.593,10.86,36.523,400.303,102.828,51,108.36,1439.592,0.166,3.596
2061,UnitForm,Saddle,9,19.149,7.76,22.242,172.34,34.755,17.8,33.424,312.797,0.071,1.815
2061,UnitForm,Trough,20,21.282,13.35,25.321,425.631,62.26,32.4,59.88,1245.201,0.177,2.925
2061,UnitForm,Wall,15,14.821,8,13.232,222.31,64.68,43.404,51.657,970.196,0.092,4.364
2065,UnitShape,Concavity,34,30.909,9.445,51.978,1050.89,49.288,18.9,76.744,1675.8,0.338,1.595
2065,UnitShape,Convexity,33,33.427,13.11,46.179,1103.1,73.188,33.6,103.23,2415.2,0.355,2.189
2065,UnitShape,Planar,13,73.165,22.73,94.143,951.15,185.769,57.6,227.062,2415,0.306,2.539
2065,UnitForm,Bowl,13,10.186,5.71,9.922,132.42,14.292,12.2,6.576,185.8,0.043,1.403
2065,UnitForm,Bowl Transition,12,18.485,6.565,26.523,221.82,34.05,24.8,37.113,408.6,0.071,1.842
2065,UnitForm,Mound,16,42.761,20.21,49.605,684.17,66.137,46.6,57.802,1058.2,0.22,1.547
2065,UnitForm,Mound Transition,14,22.439,2.56,45.349,314.15,89.514,20.4,147.082,1253.2,0.101,3.989
2065,UnitForm,Plane,6,94.612,20.82,125.883,567.67,231.133,43.7,302.325,1386.8,0.183,2.443
2065,UnitForm,Saddle,3,34.927,23.77,27.433,104.78,34.6,27,18.23,103.8,0.034,0.991
2065,UnitForm,Trough,9,77.406,26.28,81.658,696.65,120.156,65.8,119.781,1081.4,0.224,1.552
2065,UnitForm,Wall,7,54.783,22.73,60.55,383.48,146.886,72,152.071,1028.2,0.123,2.681
2133,UnitShape,Concavity,41,3.656,2.49,3.857,149.91,18.82,12,20.91,771.6,0.335,5.148
2133,UnitShape,Convexity,64,2.95,0.81,5.099,188.78,13.256,9.1,14.566,848.4,0.422,4.494
2133,UnitShape,Planar,34,3.185,1.73,3.787,108.28,24.935,14.2,22.162,847.8,0.242,7.829
2133,UnitForm,Bowl,17,3.921,3.28,2.777,66.65,12.859,12,6.434,218.6,0.149,3.28
2133,UnitForm,Bowl Transition,11,0.925,0.9,0.818,10.18,8.2,7.4,5.37,90.2,0.023,8.865
2133,UnitForm,Mound,18,6.192,2.525,7.867,111.46,21.889,12.5,20.305,394,0.249,3.535
2133,UnitForm,Mound Transition,39,0.966,0.37,1.816,37.68,8.938,4.8,10.308,348.6,0.084,9.253
2133,UnitForm,Plane,19,3.486,1.43,4.717,66.23,25.547,14,25.913,485.4,0.148,7.328
2133,UnitForm,Saddle,7,5.663,5.88,3.328,39.64,15.114,17.2,6.148,105.8,0.089,2.669
2133,UnitForm,Trough,13,5.622,3.58,5.256,73.08,35.6,29.8,30.323,462.8,0.164,6.332
2133,UnitForm,Wall,15,2.803,2.75,2.217,42.05,24.16,21.6,17.123,362.4,0.094,8.619
2140,UnitShape,Concavity,137,22.201,7.67,40.082,3041.57,49.012,21.4,79.12,6714.6,0.331,2.208
2140,UnitShape,Convexity,208,18.331,2.57,44.801,3812.92,38.69,13.2,66.553,8047.6,0.415,2.111
2140,UnitShape,Planar,87,26.855,6.89,62.99,2336.36,88.271,40.2,132.256,7679.6,0.254,3.287
2140,UnitForm,Bowl,63,19.925,8.09,30.169,1255.26,26.14,16.4,24.037,1646.8,0.137,1.312
2140,UnitForm,Bowl Transition,31,6.25,1.91,8.812,193.74,23.381,12.2,27.117,724.8,0.021,3.741
2140,UnitForm,Mound,71,33.905,4.47,67.819,2407.28,47.662,20.6,76.421,3384,0.262,1.406
2140,UnitForm,Mound Transition,107,8.286,1.27,22.018,886.56,35.105,10.4,67.212,3756.2,0.096,4.237
2140,UnitForm,Plane,56,29.559,5.505,75.137,1655.33,85.264,35.4,128.931,4774.8,0.18,2.885
2140,UnitForm,Saddle,30,17.303,11.145,22.025,519.08,30.247,23.5,26.243,907.4,0.056,1.748
2140,UnitForm,Trough,43,37.037,10.69,58.157,1592.57,101,43,121.884,4343,0.173,2.727
2140,UnitForm,Wall,31,21.969,10.87,31.395,681.03,93.703,50,140.069,2904.8,0.074,4.265
2141,UnitShape,Concavity,25,14.206,5.16,21.321,355.15,45.784,14.6,73.22,1144.6,0.372,3.223
2141,UnitShape,Convexity,43,6.778,3.92,10.016,291.47,27.916,24.4,24.272,1200.4,0.305,4.119
2141,UnitShape,Planar,18,17.178,3.2,44.076,309.21,73.411,15.4,181.974,1321.4,0.323,4.274
2141,UnitForm,Bowl,9,6.1,4.82,5.602,54.9,13.178,11.6,7.293,118.6,0.057,2.16
2141,UnitForm,Bowl Transition,13,8.198,3,11.799,106.58,26.231,16,30.858,341,0.112,3.2
2141,UnitForm,Mound,17,11.704,9.71,14.074,198.97,33.659,24.4,29.632,572.2,0.208,2.876
2141,UnitForm,Mound Transition,26,3.558,2.115,3.804,92.5,24.162,21.8,19.766,628.2,0.097,6.791
2141,UnitForm,Plane,3,64.48,1.82,108.66,193.44,266.733,12,446.07,800.2,0.202,4.137
2141,UnitForm,Trough,3,64.557,60.84,12.69,193.67,228.333,230.4,33.947,685,0.203,3.537
2141,UnitForm,Wall,15,7.718,3.41,9.847,115.77,34.747,15.6,46.632,521.2,0.121,4.502
2145,UnitShape,Concavity,61,8.503,3.04,13.275,518.66,29.911,10.4,48.79,1824.6,0.355,3.518
2145,UnitShape,Convexity,101,4.838,1.95,8.883,488.62,20.842,13.4,24.741,2105,0.335,4.308
2145,UnitShape,Planar,19,23.858,15.01,28.601,453.31,118.958,92,112.921,2260.2,0.31,4.986
2145,UnitForm,Bowl,20,1.858,1.48,1.337,37.17,6.75,5.9,2.696,135,0.025,3.633
2145,UnitForm,Bowl Transition,27,7.671,4.06,13.078,207.12,20.333,13.8,25.065,549,0.142,2.651
2145,UnitForm,Mound,42,6.852,2.785,12.216,287.78,21.076,12.9,26.489,885.2,0.197,3.076
2145,UnitForm,Mound Transition,53,2.365,1.21,2.991,125.32,19.928,13.4,24.381,1056.2,0.086,8.426
2145,UnitForm,Plane,7,40.181,36.01,42.082,281.27,188.314,168.4,157.061,1318.2,0.193,4.687
2145,UnitForm,Saddle,6,12.587,14.42,9.516,75.52,27.267,31.4,15.737,163.6,0.052,2.166
2145,UnitForm,Trough,14,19.598,16.63,16.331,274.37,81.471,62.1,76.426,1140.6,0.188,4.157
2145,UnitForm,Wall,12,14.337,13.68,10.208,172.04,78.5,74.8,50.631,942,0.118,5.475
2153,UnitShape,Concavity,43,78.986,15.12,149.094,3396.38,84.753,21.2,156.835,3644.4,0.35,1.073
2153,UnitShape,Convexity,52,70.139,9.525,138.395,3647.21,90.942,35.1,131.687,4729,0.376,1.297
2153,UnitShape,Planar,19,140.349,68.3,275.327,2666.63,219.632,159,340.337,4173,0.275,1.565
2153,UnitForm,Bowl,21,19.384,11.18,35.114,407.06,20.4,17.8,18.465,428.4,0.042,1.052
2153,UnitForm,Bowl Transition,13,90.729,34.12,130.415,1179.48,78.092,55,91.234,1015.2,0.121,0.861
2153,UnitForm,Mound,21,95.385,18.89,170.785,2003.08,94.124,52,124.581,1976.6,0.206,0.987
2153,UnitForm,Mound Transition,27,29.62,2.9,65.472,799.75,82.681,14.6,141.765,2232.4,0.082,2.791
2153,UnitForm,Plane,8,203.38,78.195,407.148,1627.04,304.05,177.6,482.594,2432.4,0.168,1.495
2153,UnitForm,Saddle,4,211.095,201.09,219.716,844.38,130,134.8,120.16,520,0.087,0.616
2153,UnitForm,Trough,9,201.093,55.83,248.565,1809.84,244.533,77.8,275.923,2200.8,0.186,1.216
2153,UnitForm,Wall,11,94.508,43.26,122.149,1039.59,158.236,85,188.725,1740.6,0.107,1.674
22,UnitShape,Concavity,64,3.428,1.47,5.568,219.37,16.594,9.2,22.372,1062,0.401,4.841
22,UnitShape,Convexity,62,2.78,1.38,3.799,172.36,14.332,10,13.295,888.6,0.315,5.155
22,UnitShape,Planar,36,4.331,2.345,4.79,155.93,28.172,21.9,19.606,1014.2,0.285,6.505
22,UnitForm,Bowl,23,2.409,1.55,2.724,55.4,8.765,7.2,6.089,201.6,0.101,3.638
22,UnitForm,Bowl Transition,22,2.453,0.88,4.003,53.96,12.873,6.8,17.166,283.2,0.099,5.248
22,UnitForm,Mound,22,5.114,3.395,4.803,112.5,20.855,15.5,15.134,458.8,0.205,4.078
22,UnitForm,Mound Transition,37,1.037,0.35,1.479,38.37,10.254,5.6,10.937,379.4,0.07,9.888
22,UnitForm,Plane,20,4.74,2.01,6.042,94.8,26.48,18.4,21.052,529.6,0.173,5.586
22,UnitForm,Saddle,3,7.163,7.82,3.689,21.49,16.8,17.4,6.92,50.4,0.039,2.345
22,UnitForm,Trough,19,5.79,1.89,8.506,110.01,30.379,17.2,32.664,577.2,0.201,5.247
22,UnitForm,Wall,16,3.821,2.545,2.608,61.13,30.288,24.9,18.081,484.6,0.112,7.927
2205,UnitShape,Concavity,30,7.141,3.35,11.858,214.22,28.287,13.9,45.362,848.6,0.367,3.961
2205,UnitShape,Convexity,38,5.06,1.87,6.296,192.27,21.516,15.8,21.164,817.6,0.33,4.252
2205,UnitShape,Planar,22,8.022,5.695,9.656,176.48,43.573,27.3,40.47,958.6,0.303,5.432
2205,UnitForm,Bowl,10,4.041,3.215,3.506,40.41,12.26,12.2,6.893,122.6,0.069,3.034
2205,UnitForm,Bowl Transition,14,4.46,2.745,3.762,62.44,17.243,13.4,11.613,241.4,0.107,3.866
2205,UnitForm,Mound,12,10.338,10.585,7.454,124.05,32.717,24.9,22.368,392.6,0.213,3.165
2205,UnitForm,Mound Transition,23,1.995,0.46,3.315,45.89,16.27,6.4,20.007,374.2,0.079,8.155
2205,UnitForm,Plane,12,9.682,5.695,12.481,116.18,47.567,29.9,48.167,570.8,0.199,4.913
2205,UnitForm,Saddle,3,7.443,9.29,4.813,22.33,16.933,19.8,5.493,50.8,0.038,2.275
2205,UnitForm,Trough,6,18.562,11.425,23.68,111.37,80.767,55.6,85.665,484.6,0.191,4.351
2205,UnitForm,Wall,10,6.03,5.635,4.366,60.3,38.78,27.3,30.645,387.8,0.103,6.431
2262,UnitShape,Concavity,33,31.825,9.34,42.154,1050.24,64.545,21.4,86.289,2130,0.308,2.028
2262,UnitShape,Convexity,55,28.479,2.78,55.853,1566.32,45.775,19,62.852,2517.6,0.459,1.607
2262,UnitShape,Planar,19,41.789,24.08,43.082,793.99,121.411,98.4,103.722,2306.8,0.233,2.905
2262,UnitForm,Bowl,13,26.278,7.89,34.958,341.61,29.908,13.8,30.353,388.8,0.1,1.138
2262,UnitForm,Bowl Transition,11,18.494,6.76,25.955,203.43,45.327,29,47.995,498.6,0.06,2.451
2262,UnitForm,Mound,15,57.009,14.69,66.828,855.14,69.827,29.8,65.483,1047.4,0.251,1.225
2262,UnitForm,Mound Transition,37,8.156,0.52,21.246,301.77,32.454,7,58.889,1200.8,0.088,3.979
2262,UnitForm,Plane,12,44.507,32.85,41.878,534.08,125.167,105,76.796,1502,0.157,2.812
2262,UnitForm,Saddle,3,136.47,103.15,116.626,409.41,89.8,82.2,60.758,269.4,0.12,0.658
2262,UnitForm,Trough,9,56.133,43.74,58.935,505.2,138.067,63.8,130.321,1242.6,0.148,2.46
2262,UnitForm,Wall,7,37.13,16.69,48.094,259.91,114.971,47,146.239,804.8,0.076,3.096
2265,UnitShape,Concavity,43,47.917,12.73,103.253,2060.44,72.433,25.2,141.605,3114.6,0.349,1.512
2265,UnitShape,Convexity,85,26.279,1.31,55.035,2233.73,39.838,13.4,63.003,3386.2,0.379,1.516
2265,UnitShape,Planar,32,50.074,16.665,92.363,1602.36,97.319,41.4,151.712,3114.2,0.272,1.944
2265,UnitForm,Bowl,17,21.052,11.15,25.109,357.89,26.753,17.8,21.272,454.8,0.061,1.271
2265,UnitForm,Bowl Transition,15,42.072,6.38,75.782,631.08,65.653,21.8,98.325,984.8,0.107,1.56
2265,UnitForm,Mound,18,71.821,35.505,85.571,1292.77,84.978,67.8,65.915,1529.6,0.219,1.183
2265,UnitForm,Mound Transition,60,7.295,0.395,23.624,437.73,24.977,5.7,58.88,1498.6,0.074,3.424
2265,UnitForm,Plane,14,74.301,17.68,131.465,1040.22,133.371,44.9,214.598,1867.2,0.176,1.795
2265,UnitForm,Saddle,7,71.89,61.14,62.58,503.23,51.143,49.8,26.442,358,0.085,0.711
2265,UnitForm,Trough,11,97.406,17.3,178.201,1071.47,152.273,55.8,243.58,1675,0.182,1.563
2265,UnitForm,Wall,18,31.23,13.26,38.478,562.14,69.278,40,69.655,1247,0.095,2.218
2271,UnitShape,Concavity,89,3.184,1.67,3.768,283.34,15.231,10.4,14.541,1355.6,0.404,4.784
2271,UnitShape,Convexity,126,1.835,0.69,3.044,231.19,10.803,6.6,12.639,1361.2,0.329,5.887
2271,UnitShape,Planar,82,2.285,1.015,3.073,187.38,16.127,9.4,15.002,1322.4,0.267,7.058
2271,UnitForm,Bowl,11,0.848,0.99,0.381,9.33,4.909,4.8,1.9,54,0.013,5.789
2271,UnitForm,Bowl Transition,36,3.487,1.765,4.68,125.53,12.628,9.3,13.342,454.6,0.179,3.621
2271,UnitForm,Mound,51,3.459,1.73,4.078,176.42,16.02,10.8,15.903,817,0.251,4.631
2271,UnitForm,Mound Transition,74,0.727,0.36,1.171,53.83,7.289,4.6,8.264,539.4,0.077,10.026
2271,UnitForm,Plane,45,3.02,1.11,3.855,135.88,18.907,11.6,17.01,850.8,0.194,6.261
2271,UnitForm,Saddle,1,0.94,0.94,NaN,0.94,4.8,4.8,NaN,4.8,0.001,5.106
2271,UnitForm,Trough,42,3.535,2.045,3.172,148.48,20.167,15.5,15.539,847,0.212,5.705
2271,UnitForm,Wall,37,1.392,0.98,1.259,51.5,12.746,9,11.461,471.6,0.073,9.157
2288,UnitShape,Concavity,28,12.383,5.78,19.19,346.73,44.836,18.4,77.104,1255.4,0.333,3.621
2288,UnitShape,Convexity,46,8.79,2.99,13.194,404.32,29.643,18.6,29.263,1363.6,0.388,3.372
2288,UnitShape,Planar,23,12.637,8.37,17.095,290.64,51.139,29.2,57.958,1176.2,0.279,4.047
2288,UnitForm,Bowl,11,9.904,7.59,10.897,108.94,21.964,16.2,18.318,241.6,0.105,2.218
2288,UnitForm,Bowl Transition,10,5.844,1.755,6.941,58.44,26.6,15.8,29.218,266,0.056,4.552
2288,UnitForm,Mound,16,16.149,11.99,17.332,258.39,39.788,35.7,29.152,636.6,0.248,2.464
2288,UnitForm,Mound Transition,26,3.959,1.555,8.18,102.93,23.885,10,30.102,621,0.099,6.033
2288,UnitForm,Plane,11,16.902,8.37,23.997,185.92,73.073,63.2,77.737,803.8,0.178,4.323
2288,UnitForm,Saddle,4,10.75,10.27,7.447,43,26.5,26.4,13.981,106,0.041,2.465
2288,UnitForm,Trough,7,25.621,8.82,33.165,179.35,106.829,54.2,137.534,747.8,0.172,4.17
2288,UnitForm,Wall,12,8.727,8.08,5.113,104.72,31.033,26.3,17.39,372.4,0.101,3.556
2338,UnitShape,Concavity,44,4.018,1.575,6.109,176.77,22.023,8.3,38.064,969,0.356,5.481
2338,UnitShape,Convexity,70,2.242,0.845,3.087,156.92,14.283,9.3,13.729,999.8,0.316,6.371
2338,UnitShape,Planar,30,5.434,3.015,7.333,163.02,37.18,26.7,43.866,1115.4,0.328,6.842
2338,UnitForm,Bowl,19,2.617,1.57,2.524,49.72,9.305,6.8,6.378,176.8,0.1,3.556
2338,UnitForm,Bowl Transition,19,1.878,0.87,2.111,35.68,11.747,8.4,9.533,223.2,0.072,6.255
