GU,GUKey,UnitID,Area,AreainDelft,No.Fish,No.FishBest,SuitArea,BestArea,MedModelVal,MedModelValBest,visit
Glide-Run,GR,23,11.6739475,10.45987701,0,NA,0,NA,-27.89776141,NA,664
Glide-Run,GR,24,6.990000663,6.509968111,0,NA,0,NA,-34.16347498,NA,664
Glide-Run,GR,25,7.300000694,6.77998689,0,NA,0,NA,-25.94622175,NA,664
Glide-Run,GR,26,22.57836715,8.669962587,0,NA,0,NA,-31.46128138,NA,664
Margin Attached Bar,Br,30,11.89000113,0.069982125,NA,NA,NA,NA,NA,NA,664
Margin Attached Bar,Br,33,0.84000008,0.710010972,0,NA,0,NA,-37.28392096,NA,664
Margin Attached Bar,Br,34,9.390000892,9.12E-10,NA,NA,NA,NA,NA,NA,664
Margin Attached Bar,Br,35,2.650000253,1.87E-05,NA,NA,NA,NA,NA,NA,664
Margin Attached Bar,Br,36,14.21505815,0.4100382,0,NA,0,NA,-39.3214513,NA,664
Margin Attached Bar,Br,37,9.993690229,0.063744046,NA,NA,NA,NA,NA,NA,664
Margin Attached Bar,Br,38,13.83022175,8.23E-06,NA,NA,NA,NA,NA,NA,664
Margin Attached Bar,Br,39,3.910005371,2.66E-06,NA,NA,NA,NA,NA,NA,664
Margin Attached Bar,Br,43,8.76000083,1.129848136,0,NA,0,NA,-34.83407519,NA,664
Margin Attached Bar,Br,44,2.340000226,0.030018502,NA,NA,NA,NA,NA,NA,664
Mid Channel Bar,Bc,47,5.462371995,0.21243019,NA,NA,NA,NA,NA,NA,664
Mid Channel Bar,Bc,49,1.700000162,0.179993803,NA,NA,NA,NA,NA,NA,664
Pocket Pool,Pk,50,0.42000004,0.420000036,0,NA,0,NA,-12.85091302,NA,664
Pocket Pool,Pk,51,0.570000054,0.569993563,0,NA,0,NA,-31.92631118,NA,664
Pool,Po,56,1.490000142,1.490000143,0,NA,0,NA,-5.331312582,NA,664
Pool,Po,57,10.94000104,10.80999367,0,NA,0,NA,-14.36201214,NA,664
Pool,Po,58,1.770000168,1.770000166,0,NA,0,NA,-12.10209284,NA,664
Pool,Po,59,1.890000179,1.890000175,0,NA,0,NA,-22.79326992,NA,664
Pool,Po,60,1.890000179,1.890000182,0,NA,0,NA,-18.56013933,NA,664
Pool,Po,61,1.250000119,1.250000114,1,0,0.06,0.03,-3.68799772,8.594392354,664
Pool,Po,62,2.750000262,2.750000271,0,NA,0,NA,-16.68900456,NA,664
Pool,Po,63,6.11000058,6.110000566,0,NA,0,NA,-15.017387,NA,664
Pool,Po,64,0.940000089,0.940000093,0,NA,0,NA,-23.46838988,NA,664
Pool,Po,65,1.26000012,1.260000121,0,NA,0,NA,-24.80693031,NA,664
Pool,Po,66,1.300000124,1.300000113,0,NA,0,NA,-11.16173833,NA,664
Pool,Po,67,1.090000104,1.090000103,0,NA,0,NA,-12.49591512,NA,664
Pool,Po,68,7.000000665,7.000000656,0,NA,0,NA,-17.85395068,NA,664
Rapid,Ra,71,3.630000347,2.879937792,0,NA,0,NA,-34.49699032,NA,664
Rapid,Ra,72,17.76000169,13.91995179,0,NA,0,NA,-39.02945476,NA,664
Rapid,Ra,73,20.18494512,14.04994812,0,NA,0,NA,-35.8683958,NA,664
Rapid,Ra,74,3.030000288,2.569979615,0,NA,0,NA,-38.75513131,NA,664
Rapid,Ra,75,10.570001,9.259884763,0,NA,0,NA,-33.753908,NA,664
Rapid,Ra,76,6.170000586,4.770022349,0,NA,0,NA,-38.565368,NA,664
Riffle,Rf,78,6.900000656,3.83992957,0,NA,0,NA,-25.89494526,NA,664
Riffle,Rf,79,1.16000011,1.109989846,0,NA,0,NA,-42.17735901,NA,664
Riffle,Rf,80,6.770000643,6.209997158,0,NA,0,NA,-31.05082966,NA,664
Transition,Tr,81,4.849994721,1.479917659,0,NA,0,NA,-45.4818013,NA,664
Transition,Tr,83,10.82000103,4.669912032,0,NA,0,NA,-41.61040744,NA,664
Transition,Tr,84,27.66000263,1.599888723,0,NA,0,NA,-29.49720708,NA,664
Transition,Tr,85,6.760070642,4.990022222,0,NA,0,NA,-33.30215851,NA,664
Transition,Tr,86,3.310000315,0.91024467,0,NA,0,NA,-34.52842694,NA,664
Transition,Tr,87,13.59715026,3.769734347,0,NA,0,NA,-35.47034814,NA,664
Transition,Tr,88,19.50000185,4.420242169,0,NA,0,NA,-32.66956065,NA,664
Transition,Tr,89,3.130000297,0.719953754,0,NA,0,NA,-35.78567349,NA,664
Transition,Tr,90,5.560000528,0.4901654,0,NA,0,NA,-33.03933292,NA,664
Bank,Bk,2,2.540000241,0.030004176,NA,NA,NA,NA,NA,NA,664
Bank,Bk,3,5.500000522,2.340000137,0,NA,0,NA,-30.32592844,NA,664
Bank,Bk,6,7.450000709,0.510252527,0,NA,0,NA,-41.55831896,NA,664
Bank,Bk,7,6.510000618,1.689991886,0,NA,0,NA,-33.4819765,NA,664
Bank,Bk,8,2.560000243,0.400031157,0,NA,0,NA,-33.49570812,NA,664
Bank,Bk,9,2.920000277,8.29E-06,NA,NA,NA,NA,NA,NA,664
Bank,Bk,11,7.850000744,1.850242473,0,NA,0,NA,-31.53035354,NA,664
Bank,Bk,13,6.530000619,0.329980289,0,NA,0,NA,-34.81609695,NA,664
Bank,Bk,14,3.46000033,0.039986618,NA,NA,NA,NA,NA,NA,664
Bank,Bk,15,9.059962617,0.52011457,0,NA,0,NA,-34.07531002,NA,664
Bank,Bk,16,4.120000389,0.450135657,NA,NA,NA,NA,NA,NA,664
Glide-Run,GR,18,6.689965635,6.379946553,0,NA,0,NA,-30.16519102,NA,664
Glide-Run,GR,19,5.840000554,5.669899185,0,NA,0,NA,-25.75028317,NA,664
Glide-Run,GR,20,10.53759453,10.18752727,0,NA,0,NA,-34.0809705,NA,664
Glide-Run,GR,21,7.580000719,4.050002402,0,NA,0,NA,-30.05568386,NA,664
Glide-Run,GR,22,33.14503131,24.04626253,0,NA,0,NA,-33.81436576,NA,664
Glide-Run,GR,23,11.6739475,10.45987701,0,NA,0,NA,-27.89776141,NA,664
Glide-Run,GR,24,6.990000663,6.509968111,0,NA,0,NA,-34.16347498,NA,664
Glide-Run,GR,25,7.300000694,6.77998689,0,NA,0,NA,-25.94622175,NA,664
Glide-Run,GR,26,22.57836715,8.669962587,0,NA,0,NA,-31.46128138,NA,664
Margin Attached Bar,Br,30,11.89000113,0.069982125,NA,NA,NA,NA,NA,NA,664
Margin Attached Bar,Br,33,0.84000008,0.710010972,0,NA,0,NA,-37.28392096,NA,664
Margin Attached Bar,Br,34,9.390000892,9.12E-10,NA,NA,NA,NA,NA,NA,664
Margin Attached Bar,Br,35,2.650000253,1.87E-05,NA,NA,NA,NA,NA,NA,664
Margin Attached Bar,Br,36,14.21505815,0.4100382,0,NA,0,NA,-39.3214513,NA,664
Margin Attached Bar,Br,37,9.993690229,0.063744046,NA,NA,NA,NA,NA,NA,664
Margin Attached Bar,Br,38,13.83022175,8.23E-06,NA,NA,NA,NA,NA,NA,664
Margin Attached Bar,Br,39,3.910005371,2.66E-06,NA,NA,NA,NA,NA,NA,664
Margin Attached Bar,Br,43,8.76000083,1.129848136,0,NA,0,NA,-34.83407519,NA,664
Margin Attached Bar,Br,44,2.340000226,0.030018502,NA,NA,NA,NA,NA,NA,664
Mid Channel Bar,Bc,47,5.462371995,0.21243019,NA,NA,NA,NA,NA,NA,664
Mid Channel Bar,Bc,49,1.700000162,0.179993803,NA,NA,NA,NA,NA,NA,664
Pocket Pool,Pk,50,0.42000004,0.420000036,0,NA,0,NA,-12.85091302,NA,664
Pocket Pool,Pk,51,0.570000054,0.569993563,0,NA,0,NA,-31.92631118,NA,664
Pool,Po,56,1.490000142,1.490000143,0,NA,0,NA,-5.331312582,NA,664
Pool,Po,57,10.94000104,10.80999367,0,NA,0,NA,-14.36201214,NA,664
Pool,Po,58,1.770000168,1.770000166,0,NA,0,NA,-12.10209284,NA,664
Pool,Po,59,1.890000179,1.890000175,0,NA,0,NA,-22.79326992,NA,664
Pool,Po,60,1.890000179,1.890000182,0,NA,0,NA,-18.56013933,NA,664
Pool,Po,61,1.250000119,1.250000114,1,0,0.06,0.03,-3.68799772,8.594392354,664
Pool,Po,62,2.750000262,2.750000271,0,NA,0,NA,-16.68900456,NA,664
Pool,Po,63,6.11000058,6.110000566,0,NA,0,NA,-15.017387,NA,664
Pool,Po,64,0.940000089,0.940000093,0,NA,0,NA,-23.46838988,NA,664
Pool,Po,65,1.26000012,1.260000121,0,NA,0,NA,-24.80693031,NA,664
Pool,Po,66,1.300000124,1.300000113,0,NA,0,NA,-11.16173833,NA,664
Pool,Po,67,1.090000104,1.090000103,0,NA,0,NA,-12.49591512,NA,664
Pool,Po,68,7.000000665,7.000000656,0,NA,0,NA,-17.85395068,NA,664
Rapid,Ra,71,3.630000347,2.879937792,0,NA,0,NA,-34.49699032,NA,664
Rapid,Ra,72,17.76000169,13.91995179,0,NA,0,NA,-39.02945476,NA,664
Rapid,Ra,73,20.18494512,14.04994812,0,NA,0,NA,-35.8683958,NA,664
Rapid,Ra,74,3.030000288,2.569979615,0,NA,0,NA,-38.75513131,NA,664
Rapid,Ra,75,10.570001,9.259884763,0,NA,0,NA,-33.753908,NA,664
Rapid,Ra,76,6.170000586,4.770022349,0,NA,0,NA,-38.565368,NA,664
Riffle,Rf,78,6.900000656,3.83992957,0,NA,0,NA,-25.89494526,NA,664
Riffle,Rf,79,1.16000011,1.109989846,0,NA,0,NA,-42.17735901,NA,664
Riffle,Rf,80,6.770000643,6.209997158,0,NA,0,NA,-31.05082966,NA,664
Transition,Tr,81,4.849994721,1.479917659,0,NA,0,NA,-45.4818013,NA,664
Transition,Tr,83,10.82000103,4.669912032,0,NA,0,NA,-41.61040744,NA,664
Transition,Tr,84,27.66000263,1.599888723,0,NA,0,NA,-29.49720708,NA,664
Transition,Tr,85,6.760070642,4.990022222,0,NA,0,NA,-33.30215851,NA,664
Transition,Tr,86,3.310000315,0.91024467,0,NA,0,NA,-34.52842694,NA,664
Transition,Tr,87,13.59715026,3.769734347,0,NA,0,NA,-35.47034814,NA,664
Transition,Tr,88,19.50000185,4.420242169,0,NA,0,NA,-32.66956065,NA,664
Transition,Tr,89,3.130000297,0.719953754,0,NA,0,NA,-35.78567349,NA,664
Transition,Tr,90,5.560000528,0.4901654,0,NA,0,NA,-33.03933292,NA,664
Bank,Bk,1,23.35999231,17.42075966,3,2,4.937818708,2.350058364,18.26148938,63.40396256,681
Bank,Bk,2,9.740051793,6.640219746,0,0,2.247609343,0.492541668,5.419034438,62.88509967,681
Bank,Bk,3,1.389984543,0.750084598,NA,NA,NA,NA,NA,NA,681
Bank,Bk,4,5.089923326,3.630018596,0,NA,0,NA,-36.81417524,NA,681
Bank,Bk,5,4.329948574,3.839803936,0,0,1.664899848,0.972417814,19.68557523,61.4822438,681
Bank,Bk,6,17.97001408,12.23051745,0,0,1.805346172,0.560233964,-21.47796823,67.15932487,681
Bank,Bk,7,85.06946199,75.04883951,40,28,46.16898846,26.98917042,41.2499382,69.26264622,681
Bank,Bk,8,8.11007233,7.090241245,1,1,2.872791751,1.775168812,22.06485207,69.28663622,681
Bank,Bk,9,1.259994585,1.259994584,0,0,0.627502353,0.287497265,21.35691153,47.58670123,681
Bank,Bk,10,19.04994373,16.91980906,6,6,11.0326139,8.607612101,74.28734147,76.94517947,681
Bank,Bk,11,10.30999661,10.23002033,2,2,2.232763261,1.502698966,-13.38872524,76.17867986,681
Bank,Bk,12,2.659999125,2.250067516,0,0,0.522576754,0.197543414,26.13775833,77.3679989,681
Bank,Bk,13,54.56006203,53.22896567,23,17,26.98862183,14.96156137,28.50344468,73.00182563,681
Bank,Bk,14,44.83998524,40.44037242,9,6,9.415999427,4.717973294,-13.19119673,70.92220838,681
Glide-Run,GR,15,107.0199648,85.42027098,46,28,46.21519273,23.52790556,8.155662177,64.8388231,681
Glide-Run,GR,16,65.98978327,65.98978327,5,1,5.377768185,1.47505631,-198.8576478,61.77245108,681
Glide-Run,GR,17,15.24011498,15.24011499,1,1,2.770029263,1.867531416,-28.40927873,82.59579336,681
Glide-Run,GR,18,96.34013828,96.3401383,82,22,85.81990796,22.15249974,34.91416762,60.18737704,681
Glide-Run,GR,19,309.5385344,308.1897285,114,56,119.1695002,62.38264771,-16.43907219,66.68859717,681
Glide-Run,GR,20,11.91006608,4.589837705,4,2,2.052375833,0.867424336,2.098117068,69.60678443,681
Margin Attached Bar,Br,23,33.34998902,13.00025014,2,2,4.497801709,2.182773079,-3.520257261,71.29524992,681
Margin Attached Bar,Br,24,17.67045918,16.42056909,5,3,9.470705118,5.707913951,52.6110867,70.4417901,681
Margin Attached Bar,Br,25,6.649812811,5.819847972,2,1,1.56987386,0.894901145,-29.91888237,66.93120896,681
Margin Attached Bar,Br,26,15.65020485,14.4102518,4,0,8.230332098,1.535161562,12.96490263,64.65980358,681
Margin Attached Bar,Br,27,17.76027415,9.210433336,0,NA,1.312830201,0.012510785,-27.99073379,NA,681
Margin Attached Bar,Br,28,4.410008548,4.219975123,1,0,1.612554285,0.122517444,-31.86486438,67.45372531,681
Margin Attached Bar,Br,30,25.33055666,11.82059588,2,1,7.25561959,5.390591413,63.80757061,77.79956826,681
Margin Attached Bar,Br,31,38.62056728,24.05980752,4,2,12.09201519,8.472006857,54.00875865,74.62805645,681
Margin Attached Bar,Br,32,8.259997278,0.210091314,NA,NA,NA,NA,NA,NA,681
Margin Attached Bar,Br,33,18.04999406,17.88999405,1,NA,1.555175341,NA,-12.88406294,NA,681
Margin Attached Bar,Br,34,17.86999412,2.879806987,0,NA,0,NA,-34.36041594,NA,681
Margin Attached Bar,Br,35,2.539999163,0.56017498,0,NA,0,NA,-35.33881433,NA,681
Margin Attached Bar,Br,36,6.979997702,5.870111278,1,0,1.710039514,0.440015169,-20.16866052,65.85402637,681
Margin Attached Bar,Br,37,3.119998973,3.119998973,0,NA,0.034984354,NA,-12.52016267,NA,681
Margin Attached Bar,Br,38,8.669997145,8.66999715,7,6,8.66999715,6.360002634,66.66923869,73.12780924,681
Margin Attached Bar,Br,39,2.659999123,2.659999119,1,1,0.457514276,0.342494807,-187.1831773,65.26421713,681
Margin Attached Bar,Br,40,112.349963,73.95070496,16,8,30.98324894,13.99056729,41.85367891,80.54072981,681
Margin Attached Bar,Br,41,3.209998943,3.209998949,0,0,1.052348171,0.317447702,-148.2312518,62.99413899,681
Margin Attached Bar,Br,42,5.189998291,3.149920744,3,3,3.029945569,2.629978649,72.92966323,75.57052528,681
Margin Attached Bar,Br,43,79.79997373,66.17892597,15,8,35.37162174,22.9393715,47.58088865,70.09474684,681
Mid Channel Bar,Bc,45,32.03998945,12.24009421,1,NA,0.415031785,NA,-23.92487878,NA,681
Mid Channel Bar,Bc,46,15.11999502,15.11999504,13,7,12.81977409,7.959779139,57.2508256,70.21578001,681
Mid Channel Bar,Bc,49,14.01999538,14.01999538,4,1,8.637450445,5.422408174,57.78564039,67.44887069,681
Pocket Pool,Pk,50,2.269999251,2.269999249,0,NA,0.182541235,NA,-13.78998635,NA,681
Pocket Pool,Pk,51,2.089999312,2.089999312,1,1,0.622545013,0.320032056,-167.8125065,69.46510125,681
Pool,Po,52,42.41998603,42.41998603,31,3,25.49760359,1.272388142,-137.6162465,50.0208838,681
Pool,Po,53,15.67999484,15.67999484,0,0,0.442374972,0.099944919,-360.7803105,55.0952176,681
Pool,Po,54,12.88999575,12.88999576,0,NA,0,NA,-293.7802631,NA,681
Pool,Po,55,5.669998133,5.669998131,0,NA,0.057529249,NA,-184.377623,NA,681
Pool,Po,56,2.999999012,2.999999008,0,NA,0.035021983,NA,-164.1329181,NA,681
Pool,Po,57,28.62997057,28.62997057,1,NA,0.08755636,NA,-270.2205872,NA,681
Pool,Po,58,9.039997024,9.039997014,0,NA,0,NA,-211.505898,NA,681
Pool,Po,59,14.32999528,14.32999528,15,5,14.32000202,6.437333964,49.99239633,68.85953031,681
Pool,Po,60,41.88024621,41.88024621,68,3,41.88024621,1.152277006,36.13138435,51.749245,681
Pool,Po,61,3.409998877,3.409998864,1,1,1.835011412,1.042511696,17.38743138,79.47309782,681
Pool,Po,62,14.05999537,14.05999537,18,5,13.95245377,3.182491369,42.25082277,54.95636461,681
Pool,Po,63,5.239998275,5.239998278,1,1,2.570011677,1.375020176,-32.92156801,74.67981778,681
Pool,Po,64,116.5099816,116.5099816,124,64,98.8281922,59.50760829,45.3268075,60.8632275,681
Pool,Po,65,94.76996879,94.76996879,37,19,42.20759636,24.5549572,-150.0693578,72.55336289,681
Pool,Po,66,35.5399883,35.26986673,39,25,33.22229175,22.5474735,48.80934845,58.63545108,681
Rapid,Ra,67,69.01997728,69.00998483,14,10,19.21985207,12.58736611,-245.7647505,71.82608049,681
Rapid,Ra,68,2.890089049,2.890089051,0,NA,0,NA,-36.61532785,NA,681
Rapid,Ra,69,34.50036364,34.50036366,8,2,7.404980027,3.532362024,-169.0470436,71.21760182,681
Riffle,Rf,70,13.82999545,13.82999543,2,NA,0.482587152,0.047530698,-261.5352387,NA,681
Riffle,Rf,71,13.45999557,13.45999556,0,NA,0.084962741,NA,-450.6659848,NA,681
Riffle,Rf,72,27.51001094,27.51001095,4,0,5.439844698,0.40246378,-179.0275775,58.69201311,681
Riffle,Rf,73,66.07991824,66.07991825,3,0,2.637431371,0.459942854,-211.227753,65.47193616,681
Riffle,Rf,74,20.11001338,20.11001338,1,0,2.919868162,0.369984358,-186.1571181,59.51536768,681
Riffle,Rf,75,5.609998153,5.609998154,0,NA,0.012500554,NA,-241.7688176,NA,681
Transition,Tr,76,28.67999056,18.76010379,8,6,16.35254799,13.89762626,71.00161868,78.80983469,681
Transition,Tr,77,12.50003588,2.319961355,0,NA,0,NA,-31.88727132,NA,681
Transition,Tr,78,390.5490114,387.5093095,117,51,192.3491561,99.25279748,-1.689591624,70.99432217,681
Transition,Tr,79,12.64999583,12.64999582,6,0,8.825053952,3.727504497,28.20981184,67.04044743,681
Transition,Tr,80,9.059997019,9.059997033,0,0,0.595031954,0.305047008,-280.9234546,71.31520411,681
Transition,Tr,81,51.70013298,51.70013296,22,17,32.44761465,26.33263765,62.41564913,71.22914026,681
Transition,Tr,82,10.29000661,10.29000661,5,2,6.090013819,3.095127881,38.8204498,69.0465899,681
Transition,Tr,83,11.04999636,7.309923722,3,1,2.277590565,0.842510684,-3.832188957,71.37506078,681
Transition,Tr,84,27.96992079,5.209907031,6,5,4.917399541,3.964898539,61.60474885,69.08111742,681
NA,NA,NA,NA,NA,2,0,0,0,-21.76830543,-83.38297655,681
Bank,Bk,1,280.1099078,192.7125381,28,14,84.11771432,35.31947551,35.53836007,76.02889303,685
Bank,Bk,2,313.8098967,204.2650056,18,8,61.28954208,18.83590872,12.37822402,74.34336896,685
Bank,Bk,3,62.05997957,1.159787919,0,NA,0,NA,-36.91925515,NA,685
Bank,Bk,4,235.5496874,160.4729511,39,23,88.29325562,49.23978059,52.21625309,77.01806882,685
Bank,Bk,5,29.29999035,2.620554667,NA,NA,NA,NA,NA,NA,685
Bank,Bk,6,112.1397181,84.59757204,20,13,44.19545569,16.82376453,50.41103244,74.126803,685
Glide-Run,GR,8,19.51999357,19.51999358,8,8,19.51999358,19.51999358,75.2474456,75.2474456,685
Glide-Run,GR,9,471.2198448,437.3600425,216,171,437.3600425,358.1074016,78.45173135,80.04759474,685
Glide-Run,GR,10,71.33997651,71.33997651,9,3,8.205024239,2.049936467,-36.79193693,66.76056178,685
Glide-Run,GR,11,283.2399067,283.2399067,148,3,139.6400777,4.219995646,-85.31365708,65.04003528,685
Glide-Run,GR,12,17.81999413,5.090062507,0,NA,0,NA,-34.39931782,NA,685
Glide-Run,GR,13,962.2003132,942.0799413,462,146,689.4117006,305.6815201,53.85886329,71.8549514,685
Margin Attached Bar,Br,14,43.23998576,43.23998576,10,5,35.41701461,14.93696494,40.61960833,79.79620289,685
Margin Attached Bar,Br,15,48.31998409,48.3199841,10,3,34.72547419,12.76787859,35.61613959,71.72744169,685
Margin Attached Bar,Br,16,44.89998522,44.89998523,6,1,18.03938389,2.004793181,5.433176364,70.92146079,685
Margin Attached Bar,Br,17,329.9398914,42.07124531,2,0,2.335249879,0.110010996,-19.90167525,70.35779446,685
Margin Attached Bar,Br,18,14.55999521,14.55999522,1,NA,2.73485166,NA,-8.298352748,NA,685
Margin Attached Bar,Br,19,446.329853,193.4373016,3,NA,9.134127487,NA,-5.398032905,NA,685
Margin Attached Bar,Br,20,169.3498992,35.62193563,0,NA,0.18760681,NA,-24.44084288,NA,685
Mid Channel Bar,Bc,21,3.829998739,2.42E-05,NA,NA,NA,NA,NA,NA,685
Mid Channel Bar,Bc,22,50.31998343,35.95015587,0,NA,0.552439463,NA,-11.0440879,NA,685
Pocket Pool,Pk,23,4.049998666,4.049998667,2,2,4.049998667,4.049998667,84.87184532,84.87184532,685
Pocket Pool,Pk,24,2.479999185,2.479999195,3,NA,2.479999195,NA,55.78250563,NA,685
Pocket Pool,Pk,25,4.119998643,4.119998646,2,NA,1.487527128,NA,-92.24819778,NA,685
Pond,Pd,26,8.719997127,8.719997123,0,NA,0,NA,-36.82848024,NA,685
Pond,Pd,27,18.11999403,18.11999403,0,NA,0,NA,-36.74927857,NA,685
Pool,Po,28,130.4199571,130.4199571,78,77,130.4199571,127.3399571,69.02707739,69.24468555,685
Pool,Po,29,60.87997995,60.87997995,34,20,53.93259505,38.91518321,63.97974956,69.66895482,685
Pool,Po,30,40.05998681,40.05998681,24,NA,17.31751763,NA,-30.53806356,NA,685
Pool,Po,31,8.299997267,8.299997272,0,NA,0,NA,-189.1809075,NA,685
Pool,Po,32,60.62998004,60.62998003,45,3,38.20005836,1.7475872,21.59766245,64.30617496,685
Pool,Po,33,75.76997505,75.76997505,60,8,55.29751182,4.119755387,27.62802973,62.68099371,685
Pool,Po,34,334.8598897,334.8598898,248,119,327.6698283,185.74002,62.7861852,69.71119919,685
Pool,Po,36,81.0799733,81.07997331,57,5,58.54522731,5.367394234,29.5330723,67.85812571,685
Riffle,Rf,37,353.4598836,353.4598836,183,99,354.7949097,219.8650355,64.7357674,71.1708602,685
Riffle,Rf,38,428.5698589,428.5698589,216,39,290.6553572,76.62550832,33.84638383,70.27731424,685
Transition,Tr,40,205.4499324,201.9099584,69,68,201.9099584,193.4303286,77.90608379,78.27474629,685
Transition,Tr,41,183.0799397,182.2199794,65,60,182.0174191,161.304646,74.17014095,76.07213815,685
Transition,Tr,42,15.99999473,15.99999473,9,9,16.2374965,10.42741934,63.96649437,66.79869065,685
Transition,Tr,43,368.0798788,367.9798163,188,45,321.8150501,109.4148716,52.0198748,73.30622893,685
Transition,Tr,44,426.9585394,425.9385762,116,45,266.1002628,103.9186637,45.94851705,70.12016268,685
Transition,Tr,45,931.4003988,876.001174,180,41,354.0403702,92.26620674,28.5234748,73.79117314,685
Bank,Bk,1,39.479987,36.81000497,15,13,27.8903615,19.72035762,67.91352759,73.19930857,686
Bank,Bk,2,61.09997988,57.49868898,20,17,36.75759189,19.97862451,48.49021805,72.015839,686
Bank,Bk,3,10.13999666,9.989961033,3,3,4.289793657,2.159977391,-50.42104442,71.19612822,686
Bank,Bk,4,31.20998972,29.38011657,14,11,21.40036682,13.44022512,53.84473226,70.86369758,686
Bank,Bk,5,30.17999007,13.60991882,10,5,7.919698734,4.129699241,37.62228803,69.79928427,686
Glide-Run,GR,6,59.29988047,53.94001398,55,15,29.17998536,8.199266817,-4.659850053,62.51246157,686
Glide-Run,GR,7,10.53999653,10.53999652,0,NA,0.440016921,4.32E-06,-210.517608,NA,686
Glide-Run,GR,8,19.79999348,0.529889695,0,NA,0,NA,-178.6411656,NA,686
Glide-Run,GR,9,225.7699257,225.7699257,72,17,63.8004749,12.70034391,-153.649633,64.74370265,686
Glide-Run,GR,10,38.58998729,24.24992095,16,16,24.04992099,23.979921,89.34808741,89.36343561,686
Glide-Run,GR,12,12.65999583,12.65999584,5,5,12.65999584,12.56000896,81.00798284,81.09388512,686
Margin Attached Bar,Br,13,2.359999223,0.070041025,0,NA,0,NA,-36.75563073,NA,686
Margin Attached Bar,Br,14,30.82998985,27.01998945,14,10,26.6499659,18.97034042,64.0531189,68.2816802,686
Margin Attached Bar,Br,15,8.029997356,8.029997356,1,0,1.690070914,0.130023257,-152.4443044,58.56261456,686
Margin Attached Bar,Br,16,38.97998716,24.11002901,7,3,12.87997605,5.239965771,37.89094501,70.93055291,686
Margin Attached Bar,Br,19,14.65999517,4.03002025,0,0,0.439999913,0.10000926,-35.81716418,62.70965051,686
Margin Attached Bar,Br,20,10.6299965,2.199981509,1,0,2.149981517,1.93995836,87.18579557,87.8693538,686
Mid Channel Bar,Bc,21,1.119999631,1.119999629,0,NA,0,NA,-255.8499549,NA,686
Mid Channel Bar,Bc,22,102.8399661,72.51973461,18,10,38.80975123,24.99977847,41.58029513,70.47223094,686
Mid Channel Bar,Bc,23,2.009999336,2.009999341,1,NA,0.460053688,NA,-137.8924961,NA,686
Pocket Pool,Pk,24,1.089999641,1.089999636,0,0,1.089999636,1.089999636,83.60907027,83.60907027,686
Pool,Po,26,58.38998077,54.0300366,61,2,34.59967044,0.669852356,-14.30588862,56.75154412,686
Pool,Po,27,7.299997597,7.299997601,3,1,2.04999384,0.399986086,-151.0295779,58.87770629,686
Pool,Po,28,32.76998921,32.76998922,0,NA,0.250076633,NA,-224.6556996,NA,686
Pool,Po,29,6.009998021,6.00999803,8,1,4.3800835,0.470091849,26.9098941,60.96715398,686
Pool,Po,30,2.269999252,2.269999258,3,1,2.330001994,0.11000135,45.9227372,41.46708266,686
Pool,Po,31,22.52999258,22.52999259,0,NA,1.14E-06,NA,-174.7003365,NA,686
Pool,Po,32,2.419999203,2.419999205,2,NA,0.549956808,NA,-141.8930806,NA,686
Pool,Po,33,48.70998396,48.70998395,8,4,10.6396473,6.129774539,-223.0037294,71.99064423,686
Pool,Po,34,51.0199832,16.62969256,11,11,15.77969626,15.17969562,93.51378196,93.62317214,686
Riffle,Rf,35,85.09997198,85.09997197,17,2,16.73006856,3.44004758,-169.5530446,67.58595302,686
Riffle,Rf,36,32.29998936,32.29998935,10,4,15.68014547,7.670255895,-38.162713,64.92355064,686
Transition,Tr,37,18.89997378,17.5100101,18,3,13.86023183,2.310391353,36.77410965,56.84585413,686
Transition,Tr,38,13.86999543,13.86999544,6,0,7.019955329,1.160051234,-28.62400386,62.86614443,686
Transition,Tr,39,15.94999475,15.94999475,6,0,5.739934911,0.580018557,-100.1933504,61.08693948,686
Transition,Tr,40,7.829997422,7.829997415,1,1,3.489979014,2.199973521,-73.24497366,77.28270021,686
Transition,Tr,41,8.769997112,8.769997111,1,0,0.519912398,0.049984819,-225.8468469,57.23232581,686
Transition,Tr,42,15.69999483,1.789921263,0,NA,0,NA,-242.5468937,NA,686
Transition,Tr,43,11.5399962,11.5399962,10,7,10.39987715,7.0497907,60.60475903,73.06783669,686
Transition,Tr,44,11.49999622,0.210014994,NA,NA,NA,NA,NA,NA,686
Transition,Tr,45,96.15996834,76.7799037,28,19,47.8402994,36.32022867,66.44974691,80.62055266,686
NA,NA,NA,NA,NA,7,0,0,0,6.270475449,-145.7961586,686
Bank,Bk,1,6.609997824,0.550008897,0,NA,0,NA,-36.08133122,NA,699
Bank,Bk,2,5.019998347,1.279984026,0,0,0.150001185,0.050002925,-20.35923531,37.93062664,699
Bank,Bk,4,3.049998995,0.650016378,0,NA,0,NA,-37.24272247,NA,699
Bank,Bk,6,8.679997142,2.540038276,0,NA,0.040005848,2.44E-11,-23.32871226,NA,699
Bank,Bk,7,9.959996721,0.019998348,NA,NA,NA,NA,NA,NA,699
Bank,Bk,9,8.349997252,3.270047809,0,0,0.190017198,0.030004852,-12.84723035,40.69340625,699
